0.04,1.3433832340524532
0.08,1.3497777344309725
0.12,1.3560299758682959
0.16,1.362141332065221
0.2,1.3681130993063562
0.24000000000000002,1.3739465110120364
0.27999999999999997,1.379642735410016
0.32,1.3852028790279292
0.36,1.3906279907678254
0.39999999999999997,1.3959190549212508
0.44,1.4010770074673928
0.48,1.406102726177778
0.52,1.4109970346908085
0.56,1.4157607083325274
0.6000000000000001,1.4203944694600068
0.64,1.4248989956104197
0.68,1.4292749096057378
0.7200000000000001,1.4335227958508767
0.76,1.4376431863638572
0.8,1.4416365741635673
0.8400000000000001,1.4455034039565362
0.88,1.4492440773756243
0.92,1.4528589576366358
0.9600000000000001,1.4563483613892458
1.0,1.4597125662839971
1.04,1.4629518074798398
1.08,1.4660662793903612
1.12,1.4690561385941692
1.1600000000000001,1.4719215003424324
1.2,1.4746624362305738
1.24,1.4772789846756496
1.28,1.4797711375285871
1.32,1.4821388511336409
1.36,1.484382041671779
1.4000000000000001,1.4865005857427604
1.4400000000000002,1.488494313962292
1.48,1.49036302434979
1.52,1.4921064701047726
1.56,1.4937243636813946
1.6,1.4952163738780655
1.6400000000000001,1.4965821310761385
1.6800000000000002,1.497821222001221
1.72,1.498933186812792
1.76,1.4999175243428908
1.8,1.5007736851111986
1.84,1.5015010777278803
1.8800000000000001,1.5020990613265894
1.9200000000000002,1.5025669455644675
1.96,1.5029039912042208
2.0,1.5031094124424271
2.04,1.5031823646859266
2.08,1.5031219544471242
2.12,1.5029272306128405
2.16,1.502597184444312
2.2,1.5021307484130375
2.24,1.5015267979470082
2.2800000000000002,1.5007841392070986
2.3200000000000003,1.4999015143257566
2.36,1.4988775984966196
2.4,1.497710992989596
2.44,1.4964002327178605
2.48,1.494943761790637
2.52,1.4933399556321092
2.56,1.4915870988625102
2.6,1.4896833946113475
2.64,1.4876269423984922
2.68,1.4854157538502477
2.72,1.483047733490821
2.7600000000000002,1.480520680488553
2.8000000000000003,1.4778322816709988
2.8400000000000003,1.474980098719243
2.88,1.4719615757348947
2.92,1.4687740124645643
2.96,1.4654145753593184
3.0,1.4618802766199224
3.04,1.4581679695402272
3.08,1.4542743397760205
3.12,1.4501958861364983
3.16,1.4459289211663418
3.2,1.4414695408777334
3.24,1.436813632317353
3.2800000000000002,1.4319568334030919
3.3200000000000003,1.426894536416512
3.3600000000000003,1.421621854242403
3.4,1.4161336052347906
3.44,1.4104242887697183
3.48,1.4044880555593409
3.52,1.3983186855330132
3.56,1.3919095488381572
3.6,1.3852535697515123
3.64,1.378343191172462
3.68,1.3711703239823692
3.72,1.3637262958218344
3.7600000000000002,1.3560017934651114
3.8000000000000003,1.347986799373757
3.8400000000000003,1.339670511370059
3.88,1.3310412599821575
3.92,1.3220864077447914
3.96,1.3127922333660536
4.0,1.3031438083271496
