0.02,0.07955544424476102
0.04,0.6326817910303362
0.06,0.8391181399929337
0.08,0.9538499722839333
0.1,1.030362383753527
0.12000000000000001,1.0863627123762853
0.13999999999999999,1.1297550922608934
0.16,1.1647050207830034
0.18,1.193656057876069
0.19999999999999998,1.218154059315566
0.22,1.239233602245804
0.24,1.2576180198811926
0.26,1.2738310292479582
0.28,1.2882628312218003
0.30000000000000004,1.3012111783609726
0.32,1.3129079298232682
0.34,1.3235367959714495
0.36000000000000004,1.333245557907503
0.38,1.3421546728932299
0.4,1.3503634769585915
0.42000000000000004,1.3579547600238584
0.44,1.3649981541675515
0.46,1.3715527273598127
0.48000000000000004,1.377668964851182
0.5,1.3833903209888376
0.52,1.3887544340104796
0.54,1.3937940911273472
0.56,1.398538016655948
0.5800000000000001,1.40301149134757
0.6,1.4072368657798506
0.62,1.4112339980783872
0.64,1.4150205880287103
0.66,1.418612476263661
0.68,1.4220238881534897
0.7000000000000001,1.425267640443053
0.7200000000000001,1.4283553182031028
0.74,1.4312974151107483
0.76,1.4341034754761495
0.78,1.436782190867234
0.8,1.4393415008089505
0.8200000000000001,1.441788675438147
0.8400000000000001,1.4441303836065345
0.86,1.4463727557449602
0.88,1.4485214414889924
0.9,1.4505816544988193
0.92,1.4525582143687643
0.9400000000000001,1.454455587954726
0.9600000000000001,1.4562779149855487
0.98,1.4580290476442315
1.0,1.4597125668660738
1.02,1.4613318096962757
1.04,1.4628898914088495
1.06,1.4643897270434536
1.08,1.4658340366440825
1.1,1.4672253743628971
1.12,1.4685661360272206
1.1400000000000001,1.4698585655423813
1.1600000000000001,1.4711047781747766
1.18,1.4723067605518736
1.2,1.4734663898707367
1.22,1.4745854292414151
1.24,1.4756655468954705
1.26,1.4767083173501305
1.28,1.4777152313035913
1.3,1.4786876979633234
1.32,1.4796270514489152
1.34,1.480534556612838
1.36,1.4814114166074432
1.3800000000000001,1.4822587699745782
1.4000000000000001,1.4830776982125826
1.4200000000000002,1.4838692333432846
1.44,1.4846343561657704
1.46,1.4853739956743084
1.48,1.4860890447744168
1.5,1.4867803492234088
1.52,1.4874487163615413
1.54,1.4880949186044745
1.56,1.4887196940253489
1.58,1.4893237451906316
1.6,1.4899077455629595
1.62,1.4904723412473686
1.6400000000000001,1.4910181474988349
1.6600000000000001,1.4915457562892698
1.6800000000000002,1.4920557299046777
1.7,1.4925486154970713
1.72,1.4930249293684028
1.74,1.493485173850786
1.76,1.4939298274111934
1.78,1.494359350472223
1.8,1.4947741842479445
1.82,1.4951747554005124
1.84,1.4955614737118594
1.86,1.4959347297553904
1.8800000000000001,1.4962949047912844
1.9000000000000001,1.4966423631994985
1.9200000000000002,1.4969774542259984
1.94,1.497300518967677
1.96,1.4976118804770522
1.98,1.4979118583141826
2.0,1.498200750502292
